"ID","Target"
7262,1
7263,1
7264,1
7266,1
7268,1
7271,1
7275,1
7277,1
7280,1
7281,1
7283,1
7284,1
7287,1
7289,1
7291,1
7295,1
7297,1
7300,1
7303,1
7305,1
7310,1
7312,1
7315,1
7319,1
7320,1
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7333,1
7336,1
7337,1
7339,1
7342,1
7343,1
7347,1
7349,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7363,1
7365,1
7366,1
7367,1
7368,1
7373,1
7374,1
7377,1
7381,1
7382,1
7383,1
7384,1
7385,1
7388,1
7391,1
7393,1
7400,1
7402,1
7405,1
7409,1
7413,1
7414,1
7415,1
7419,1
7422,1
7423,1
7426,1
7429,1
7435,1
7438,1
7441,1
7442,1
7450,1
7452,1
7456,1
7458,1
7469,1
7472,1
7476,1
7478,1
7484,1
7492,1
7493,1
7494,1
7496,1
7499,1
7504,1
7506,1
7509,1
7510,1
7511,1
7512,1
7513,1
7518,1
7524,1
7525,1
7526,1
7528,1
7532,1
7533,1
7537,1
7541,1
7542,1
7543,1
7544,1
7545,1
7550,1
7552,1
7553,1
7555,1
7558,1
7560,1
7563,1
7565,1
7566,1
7568,1
7570,1
7572,1
7576,1
7577,1
7578,1
7579,1
7580,1
7588,1
7590,1
7594,1
7597,1
7599,1
7601,1
7602,1
7604,1
7605,1
7610,1
7616,1
7621,1
7622,1
7625,1
7629,1
7630,1
7633,1
7635,1
7636,1
7637,1
7639,1
7644,1
7645,1
7650,1
7651,1
7653,1
7660,1
7661,1
7666,1
7669,1
7672,1
7675,1
7677,1
7678,1
7684,1
7687,1
7688,1
7690,1
7692,1
7693,1
7694,1
7698,1
7702,1
7704,1
7707,1
7712,1
7714,1
7718,1
7719,1
7726,1
7730,1
7734,1
7736,1
7743,1
7746,1
7747,1
7750,1
7753,1
7756,1
7759,1
7760,1
7761,1
7762,1
7766,1
7767,1
7771,1
7777,1
7783,1
7784,1
7785,1
7786,1
7791,1
7800,1
7803,1
7804,1
7806,1
7809,1
7814,1
7815,1
7817,1
7820,1
7823,1
7824,1
7825,1
7829,1
7831,1
7833,1
7836,1
7838,1
7842,1
7853,1
7855,1
7857,1
7858,1
7860,1
7861,1
7863,1
7864,1
7866,1
7870,1
7871,1
7874,1
7880,1
7881,1
7887,1
7889,1
7890,1
7891,1
7892,1
7902,1
7903,1
7905,1
7910,1
7913,1
7916,1
7918,1
7924,1
7925,1
7927,1
7928,1
7930,1
7932,1
7933,1
7934,1
7936,1
7939,1
7944,1
7947,1
7949,1
7950,1
7951,1
7952,1
7953,1
7955,1
7959,1
7963,1
7964,1
7966,1
7969,1
7970,1
7971,1
7973,1
7976,1
7982,1
7983,1
7985,1
7988,1
7989,1
7992,1
7993,1
7997,1
7998,1
7999,1
8002,1
8003,1
8014,1
8019,1
8020,1
8023,1
8024,1
8026,1
8027,1
8029,1
8031,1
8032,1
8033,1
8036,1
8037,1
8038,1
8041,1
8042,1
8045,1
8047,1
8049,1
8050,1
8051,1
8061,1
8062,1
8063,1
8065,1
8066,1
8067,1
8068,1
8069,1
8070,1
8071,1
8072,1
8074,1
8076,1
8077,1
8078,1
8079,1
8081,1
8085,1
8087,1
8095,1
8097,1
8101,1
8105,1
8110,1
8113,1
8116,1
8118,1
8120,1
8121,1
8124,1
8125,1
8127,1
8129,1
8136,1
8139,1
8145,1
8148,1
8150,1
8151,1
8156,1
8157,1
8162,1
8164,1
8165,1
8166,1
8168,1
8174,1
8176,1
8177,1
8178,1
8179,1
8180,1
8184,1
8185,1
8191,1
8194,1
8195,1
8196,1
8197,1
8200,1
8204,1
8209,1
8212,1
8213,1
8215,1
8216,1
8220,1
8222,1
8223,1
8224,1
8226,1
8229,1
8230,1
8231,1
8232,1
8233,1
8234,1
8237,1
8238,1
8239,1
8240,1
8245,1
8248,1
8249,1
8250,1
8252,1
8253,1
8254,1
8257,1
8258,1
8261,1
8268,1
8269,1
8273,1
8274,1
8281,1
8282,1
8287,1
8289,1
8293,1
8294,1
8297,1
8298,1
8308,1
8310,1
8313,1
8315,1
8317,1
8322,1
8328,1
8329,1
8333,1
8334,1
8339,1
8343,1
8344,1
8345,1
8346,1
8348,1
8349,1
8354,1
8358,1
8360,1
8362,1
8363,1
8366,1
8367,1
8369,1
8373,1
8375,1
8384,1
8389,1
8391,1
8399,1
8402,1
8404,1
8407,1
8408,1
8410,1
8413,1
8414,1
8415,1
8416,1
8417,1
8418,1
8420,1
8421,1
8425,1
8426,1
8432,1
8434,1
8437,1
8441,1
8442,1
8445,1
8450,1
8451,1
8453,1
8458,1
8459,1
8461,1
8462,1
8464,1
8465,1
8467,1
8470,1
8473,1
8475,1
8476,1
8481,1
8484,1
8489,1
8490,1
8493,1
8502,1
8503,1
8504,1
8513,1
8514,1
8515,1
8521,1
8524,1
8526,1
8531,1
8534,1
8540,1
8541,1
8543,1
8546,1
8550,1
8551,1
8555,1
8556,1
8557,1
8558,1
8563,1
8564,1
8571,1
8572,1
8573,1
8574,1
8576,1
8578,1
8583,1
8584,1
8585,1
8586,1
8589,1
8590,1
8596,1
8604,1
8605,1
8606,1
8608,1
8609,1
8611,1
8615,1
8616,1
8617,1
8618,1
8619,1
8620,1
8621,1
8623,1
8624,1
8625,1
8628,1
8632,1
8634,1
8635,1
8636,1
8637,1
8639,1
8640,1
8643,1
8645,1
8648,1
8652,1
8655,1
8660,1
8662,1
8663,1
8664,1
8666,1
8668,1
8669,1
8671,1
8675,1
8677,1
8678,1
8681,1
8685,1
8691,1
8697,1
8699,1
8701,1
8705,1
8706,1
8712,1
8714,1
8717,1
8719,1
8720,1
8722,1
8723,1
8735,1
8741,1
8742,1
8743,1
8747,1
8755,1
8758,1
8759,1
8760,1
8761,1
8765,1
8769,1
8777,1
8778,1
8779,1
8781,1
8783,1
8786,1
8788,1
8789,1
8790,1
8800,1
8801,1
8814,1
8815,1
8816,1
8817,1
8818,1
8825,1
8827,1
8832,1
8837,1
8840,1
8846,1
8847,1
8848,1
8849,1
8852,1
8859,1
8860,1
8867,1
8872,1
8873,1
8874,1
8879,1
8880,1
8881,1
8882,1
8883,1
8885,1
8887,1
8889,1
8890,1
8894,1
8895,1
8899,1
8900,1
8901,1
8904,1
8905,1
8910,1
8912,1
8916,1
8917,1
8918,1
8919,1
8924,1
8935,1
8938,1
8942,1
8944,1
8945,1
8946,1
8949,1
8951,1
8952,1
8959,1
8960,1
8961,1
8962,1
8966,1
8968,1
8970,1
8973,1
8974,1
8976,1
8979,1
8980,1
8984,1
8987,1
8990,1
8991,1
8992,1
8993,1
8994,1
8995,1
8997,1
8999,1
9000,1
9007,1
9010,1
9012,1
9013,1
9016,1
9018,1
9019,1
9021,1
9028,1
9029,1
9030,1
9037,1
9038,1
9040,1
9042,1
9043,1
9044,1
9047,1
9050,1
9051,1
9054,1
9057,1
9058,1
9060,1
9061,1
9062,1
9064,1
9065,1
9069,1
9075,1
9078,1
9082,1
9090,1
9091,1
9092,1
9096,1
9097,1
9098,1
9099,1
9100,1
9101,1
9106,1
9107,1
9113,1
9115,1
9119,1
9121,1
9122,1
9124,1
9126,1
9130,1
9132,1
9134,1
9135,1
9136,1
9139,1
9140,1
9141,1
9143,1
9147,1
9155,1
9158,1
9165,1
9166,1
9168,1
9169,1
9171,1
9172,1
9173,1
9175,1
9183,1
9186,1
9187,1
9188,1
9189,1
9190,1
9192,1
9193,1
9194,1
9197,1
9200,1
9201,1
9203,1
9206,1
9207,1
9210,1
9211,1
9215,1
9216,1
9217,1
9218,1
9220,1
9224,1
9225,1
9228,1
9231,1
9232,1
9234,1
9239,1
9243,1
9245,1
9248,1
9250,1
9254,1
9255,1
9257,1
9266,1
9268,1
9271,1
9274,1
9275,1
9280,1
9283,1
9285,1
9287,1
9290,1
9296,1
9299,1
9307,1
9308,1
9309,1
9310,1
9313,1
9315,1
9319,1
9320,1
9321,1
9325,1
9331,1
9332,1
9335,1
9336,1
9342,1
9345,1
9346,1
9350,1
9354,1
9357,1
9361,1
9364,1
9366,1
9369,1
9371,1
9372,1
9375,1
9379,1
9380,1
9381,1
9382,1
9386,1
9387,1
9389,1
9391,1
9392,1
9396,1
9403,1
9404,1
9406,1
9407,1
9411,1
9412,1
9414,1
9416,1
9417,1
9419,1
9423,1
9424,1
9426,1
9427,1
9428,1
9431,1
9434,1
9436,1
9439,1
9440,1
9443,1
9446,1
9447,1
9450,1
9452,1
9453,1
9454,1
9456,1
9457,1
9459,1
9462,1
9463,1
9466,1
9468,1
9470,1
9471,1
9475,1
9476,1
9477,1
9478,1
9479,1
9481,1
9483,1
9485,1
9491,1
9495,1
9497,1
9499,1
9506,1
9512,1
9515,1
9518,1
9520,1
9522,1
9524,1
9525,1
9526,1
9527,1
9528,1
9530,1
9534,1
9535,1
9540,1
9542,1
9543,1
9545,1
9547,1
9549,1
9554,1
9555,1
9567,1
9569,1
9571,1
9573,1
9574,1
9575,1
9577,1
9578,1
9579,1
9581,1
9585,1
9590,1
9601,1
9604,1
9605,1
9606,1
9607,1
9613,1
9615,1
9617,1
9618,1
9621,1
9623,1
9627,1
9628,1
9634,1
9637,1
9638,1
9641,1
9642,1
9643,1
9646,1
9648,1
9651,1
9652,1
9655,1
9658,1
9660,1
9663,1
9664,1
9665,1
9666,1
9667,1
9669,1
9671,1
9672,1
9673,1
9676,1
9680,1
9688,1
9691,1
9694,1
9698,1
9699,1
9701,1
9702,1
9705,1
9706,1
9708,1
9711,1
9714,1
9716,1
9717,1
9724,1
9725,1
9727,1
9728,1
9731,1
9736,1
9739,1
9741,1
9743,1
9746,1
9748,1
9752,1
9754,1
9757,1
9759,1
9763,1
9764,1
9765,1
9768,1
9769,1
9773,1
9774,1
9776,1
9780,1
9782,1
9790,1
9792,1
9795,1
9797,1
9798,1
9806,1
9808,1
9809,1
9811,1
9813,1
9814,1
9815,1
9816,1
9819,1
9822,1
9826,1
9827,1
9828,1
9834,1
9840,1
9841,1
9843,1
9844,1
9845,1
9848,1
9851,1
9852,1
9854,1
9858,1
9860,1
9862,1
9864,1
9867,1
9868,1
9869,1
9870,1
9871,1
9872,1
9874,1
9875,1
9877,1
9878,1
9880,1
9881,1
9882,1
9887,1
9890,1
9891,1
9892,1
9894,1
9895,1
9897,1
9898,1
9899,1
9902,1
9904,1
9905,1
9909,1
9910,1
9911,1
9913,1
9914,1
9918,1
9921,1
9922,1
9926,1
9928,1
9929,1
9930,1
9933,1
9934,1
9936,1
9939,1
9940,1
9944,1
9949,1
9950,1
9952,1
9955,1
9960,1
9961,1
9971,1
9974,1
9975,1
9977,1
9978,1
9979,1
9981,1
9983,1
9984,1
9986,1
9988,1
9989,1
9990,1
9993,1
9995,1
9996,1
9997,1
9998,1
9999,1
10001,1
10005,1
10007,1
10013,1
10014,1
10018,1
10020,1
10021,1
10023,1
10025,1
10026,1
10033,1
10039,1
10043,1
10046,1
10047,1
10048,1
10058,1
10063,1
10064,1
10068,1
10069,1
10070,1
10072,1
10073,1
10074,1
10077,1
10078,1
10079,1
10081,1
10085,1
10087,1
10091,1
10093,1
10094,1
10096,1
10097,1
10102,1
10104,1
10105,1
10106,1
10116,1
10118,1
10119,1
10121,1
10122,1
10123,1
10124,1
10128,1
10129,1
10134,1
10135,1
10138,1
10139,1
10140,1
10142,1
10143,1
10144,1
10146,1
10147,1
10151,1
10153,1
10156,1
10161,1
10162,1
10163,1
10166,1
10167,1
10168,1
10175,1
10176,1
10179,1
10182,1
10184,1
10186,1
10188,1
10190,1
10191,1
10194,1
10196,1
10197,1
10198,1
10199,1
10200,1
10202,1
10204,1
10209,1
10211,1
10213,1
10214,1
10219,1
10220,1
10221,1
10223,1
10225,1
10227,1
10229,1
10234,1
10235,1
10236,1
10237,1
10240,1
10244,1
10248,1
10252,1
10253,1
10255,1
10259,1
10261,1
10264,1
10265,1
10266,1
10268,1
10269,1
10271,1
10274,1
10278,1
10279,1
10280,1
10281,1
10283,1
10287,1
10288,1
10291,1
10295,1
10299,1
10307,1
10315,1
10318,1
10320,1
10326,1
10335,1
10338,1
10341,1
10344,1
10347,1
10348,1
10349,1
10350,1
10351,1
10355,1
10359,1
10360,1
10362,1
10363,1
10364,1
10366,1
10367,1
10370,1
10371,1
10373,1
10374,1
10379,1
10381,1
10385,1
10386,1
10387,1
10388,1
10389,1
10391,1
10392,1
10396,1
10398,1
10399,1
10400,1
10403,1
10404,1
10405,1
10406,1
10407,1
10409,1
10410,1
10415,1
10416,1
10417,1
10422,1
10423,1
10424,1
10433,1
10435,1
10438,1
10441,1
10443,1
10445,1
10446,1
10447,1
10450,1
10453,1
10455,1
10458,1
10460,1
10463,1
10467,1
10479,1
10480,1
10487,1
10488,1
10489,1
10492,1
10496,1
10497,1
10499,1
10503,1
10505,1
10513,1
10516,1
10519,1
10521,1
10523,1
10524,1
10528,1
10529,1
10530,1
10532,1
10534,1
10535,1
10536,1
10537,1
10538,1
10539,1
10541,1
10542,1
10546,1
10552,1
10557,1
10558,1
10561,1
10562,1
10563,1
10564,1
10565,1
10568,1
10569,1
10574,1
10575,1
10580,1
10583,1
10584,1
10585,1
10586,1
10588,1
10590,1
10593,1
10595,1
10597,1
10599,1
10603,1
10606,1
10608,1
10610,1
10613,1
10618,1
10622,1
10624,1
10626,1
10628,1
10629,1
10630,1
10631,1
10632,1
10634,1
10635,1
10637,1
10638,1
10639,1
10642,1
10645,1
10648,1
10651,1
10655,1
10658,1
10661,1
10664,1
10665,1
10666,1
10669,1
10676,1
10677,1
10685,1
10690,1
10694,1
10697,1
10701,1
10702,1
10703,1
10711,1
10714,1
10718,1
10719,1
10725,1
10726,1
10734,1
10736,1
10738,1
10741,1
10742,1
10746,1
10747,1
10752,1
10754,1
10757,1
10758,1
10767,1
10772,1
10774,1
10779,1
10780,1
10781,1
10782,1
10783,1
10791,1
10793,1
10794,1
10797,1
10800,1
10803,1
10805,1
10807,1
10808,1
10809,1
10812,1
10813,1
10814,1
10815,1
10819,1
10821,1
10822,1
10823,1
10829,1
10832,1
10835,1
10837,1
10841,1
10846,1
10849,1
10852,1
10857,1
10858,1
10859,1
10860,1
10865,1
10868,1
10872,1
10878,1
10879,1
10888,1
10893,1
10894,1
10899,1
10902,1
10904,1
10905,1
10908,1
10910,1
10911,1
10915,1
10917,1
10918,1
10919,1
10921,1
10923,1
10926,1
10934,1
10935,1
10937,1
10939,1
10942,1
10944,1
10945,1
10948,1
10949,1
10951,1
10952,1
10953,1
10955,1
10958,1
10967,1
10968,1
10969,1
10970,1
10971,1
10975,1
10977,1
10979,1
10980,1
10981,1
10983,1
10988,1
10989,1
10992,1
10994,1
10999,1
11000,1
11005,1
11007,1
11018,1
11019,1
11026,1
11028,1
11030,1
11035,1
11037,1
11038,1
11040,1
11045,1
11046,1
11049,1
11051,1
11052,1
11053,1
11054,1
11057,1
11060,1
11061,1
11062,1
11064,1
11065,1
11067,1
11074,1
11076,1
11077,1
11080,1
11081,1
11085,1
11088,1
11089,1
11090,1
11092,1
11093,1
11096,1
11099,1
11102,1
11107,1
11108,1
11110,1
11112,1
11119,1
11120,1
11121,1
11122,1
11125,1
11127,1
11129,1
11130,1
11131,1
11133,1
11134,1
11135,1
11138,1
11143,1
11144,1
11148,1
11150,1
11154,1
11156,1
11157,1
11160,1
11166,1
11167,1
11173,1
11174,1
11180,1
11183,1
11185,1
11187,1
11193,1
11194,1
11195,1
11196,1
11198,1
11199,1
11200,1
11201,1
11205,1
11210,1
11212,1
11213,1
11216,1
11217,1
11218,1
11235,1
11236,1
11237,1
11238,1
11243,1
11245,1
11247,1
11250,1
11251,1
11252,1
11253,1
11254,1
11255,1
11256,1
11257,1
11259,1
11262,1
11264,1
11266,1
11267,1
11270,1
11271,1
11272,1
11274,1
11278,1
11280,1
11281,1
11287,1
11289,1
11290,1
11292,1
11294,1
11296,1
11297,1
11298,1
11299,1
11300,1
11302,1
11303,1
11304,1
11305,1
11306,1
11309,1
11310,1
11311,1
11312,1
11313,1
11315,1
11318,1
11324,1
11326,1
11329,1
11330,1
11332,1
11336,1
11338,1
11340,1
11342,1
11343,1
11345,1
11349,1
11352,1
11353,1
11354,1
11355,1
11358,1
11360,1
11361,1
11364,1
11368,1
11369,1
11370,1
11372,1
11373,1
11376,1
11377,1
11381,1
11383,1
11393,1
11397,1
11398,1
11401,1
11404,1
11406,1
11411,1
11416,1
11417,1
11418,1
11422,1
11423,1
11424,1
11428,1
11440,1
11447,1
11448,1
11450,1
11455,1
11456,1
11457,1
11472,1
11474,1
11475,1
11476,1
11480,1
11483,1
11494,1
11498,1
11501,1
11511,1
11514,1
11515,1
11518,1
11521,1
11524,1
11526,1
11527,1
11531,1
11532,1
11538,1
11542,1
11544,1
11550,1
11552,1
11553,1
11557,1
11560,1
11566,1
11567,1
11568,1
11569,1
11570,1
11575,1
11583,1
11585,1
11589,1
11590,1
11591,1
11592,1
11597,1
11598,1
11599,1
11600,1
11602,1
11605,1
11606,1
11609,1
11617,1
11618,1
11620,1
11621,1
11627,1
11630,1
11632,1
11634,1
11639,1
11643,1
11644,1
11645,1
11647,1
11651,1
11652,1
11653,1
11654,1
11655,1
11656,1
11660,1
11662,1
11663,1
11664,1
11666,1
11668,1
11675,1
11676,1
11677,1
11681,1
11688,1
11689,1
11690,1
11691,1
11695,1
11697,1
11698,1
11703,1
11718,1
11720,1
11721,1
11729,1
11730,1
11731,1
11732,1
11735,1
11740,1
11742,1
11747,1
11749,1
11751,1
11756,1
11757,1
11758,1
11760,1
11768,1
11770,1
11771,1
11772,1
11776,1
11778,1
11781,1
11785,1
11789,1
11791,1
11797,1
11798,1
11800,1
11801,1
11802,1
11804,1
11807,1
11810,1
11813,1
11814,1
11816,1
11817,1
11818,1
11820,1
11822,1
11824,1
11825,1
11826,1
11827,1
11828,1
11830,1
11833,1
11842,1
11843,1
11845,1
11851,1
11852,1
11854,1
11855,1
11856,1
11858,1
11862,1
11869,1
11871,1
11876,1
11878,1
11883,1
11889,1
11890,1
11892,1
11894,1
11898,1
11900,1
11903,1
11905,1
11906,1
11908,1
11910,1
11912,1
11914,1
11916,1
11921,1
11923,1
11924,1
11927,1
11929,1
11932,1
11933,1
11934,1
11938,1
11939,1
11943,1
11944,1
11946,1
11949,1
11950,1
11955,1
11957,1
11966,1
11972,1
11973,1
11978,1
11981,1
11982,1
11983,1
11984,1
11985,1
11991,1
11992,1
11999,1
12000,1
12002,1
12004,1
12006,1
12008,1
12009,1
12010,1
12011,1
12017,1
12026,1
12027,1
12029,1
12031,1
12032,1
12034,1
12037,1
12040,1
12041,1
12042,1
12044,1
12046,1
12049,1
12059,1
12060,1
12063,1
12070,1
12071,1
12075,1
12076,1
12079,1
12080,1
12088,1
12089,1
12090,1
12091,1
12094,1
12097,1
12098,1
12104,1
12108,1
12110,1
12114,1
12115,1
12117,1
12118,1
12120,1
12122,1
12123,1
12126,1
12127,1
12128,1
12131,1
12132,1
12135,1
12137,1
12138,1
12139,1
12140,1
12144,1
12148,1
12149,1
12151,1
12153,1
12156,1
12157,1
12160,1
12163,1
12168,1
12173,1
12177,1
12181,1
12182,1
12185,1
12192,1
12193,1
12197,1
12199,1
12203,1
12209,1
12210,1
12218,1
12221,1
12222,1
12225,1
12226,1
12228,1
12232,1
12233,1
12234,1
12235,1
12236,1
12238,1
12240,1
12241,1
12242,1
12247,1
12248,1
12251,1
12252,1
12253,1
12256,1
12258,1
12259,1
12261,1
12263,1
12264,1
12265,1
12267,1
12268,1
12269,1
12270,1
12275,1
12276,1
12278,1
12281,1
12282,1
12286,1
12288,1
12289,1
12290,1
12292,1
12293,1
12294,1
12295,1
12296,1
12297,1
12298,1
12299,1
12300,1
12306,1
12307,1
12309,1
12310,1
12313,1
12314,1
12317,1
12319,1
12320,1
12324,1
12325,1
12330,1
12332,1
12333,1
12334,1
12343,1
12346,1
12348,1
12349,1
12353,1
12355,1
12358,1
12365,1
12366,1
12368,1
12369,1
12383,1
12386,1
12389,1
12392,1
12395,1
12398,1
12401,1
12402,1
12410,1
12412,1
12417,1
12418,1
12421,1
12422,1
12423,1
12424,1
12426,1
12427,1
12428,1
12429,1
12430,1
12433,1
12438,1
12439,1
12440,1
12442,1
12443,1
12447,1
12452,1
12453,1
12454,1
12458,1
12459,1
12461,1
12463,1
12465,1
12466,1
12467,1
12471,1
12473,1
12475,1
12477,1
12478,1
12480,1
12481,1
12483,1
12486,1
12488,1
12493,1
12494,1
12495,1
12496,1
12499,1
12500,1
12503,1
12505,1
12507,1
12514,1
12516,1
12517,1
12521,1
12525,1
12528,1
12529,1
12531,1
12532,1
12533,1
12536,1
12537,1
12540,1
12542,1
12546,1
12552,1
12553,1
12557,1
12560,1
12562,1
12564,1
12569,1
12570,1
12571,1
12575,1
12576,1
12579,1
12580,1
12585,1
12587,1
12589,1
12593,1
12599,1
12601,1
12602,1
12606,1
12607,1
12608,1
12610,1
12614,1
12618,1
12619,1
12620,1
12622,1
12623,1
12624,1
12626,1
12627,1
12629,1
12630,1
12633,1
12634,1
12635,1
12637,1
12638,1
12640,1
12641,1
12642,1
12658,1
12665,1
12667,1
12668,1
12670,1
12677,1
12680,1
12683,1
12684,1
12685,1
12687,1
12688,1
12690,1
12693,1
12696,1
12699,1
12700,1
12701,1
12702,1
12704,1
12707,1
12712,1
12714,1
12716,1
12719,1
12720,1
12721,1
12722,1
12723,1
12724,1
12726,1
12727,1
12728,1
12729,1
12730,1
12731,1
12734,1
12735,1
12737,1
12739,1
12740,1
12742,1
12745,1
12749,1
12750,1
12754,1
12757,1
12760,1
12762,1
12763,1
12766,1
12767,1
12769,1
12775,1
12777,1
12778,1
12785,1
12791,1
12798,1
12800,1
12806,1
12807,1
12808,1
12809,1
12811,1
12813,1
12818,1
12820,1
12822,1
12825,1
12830,1
12832,1
12833,1
12841,1
12844,1
12845,1
12850,1
12852,1
12854,1
12857,1
12861,1
12863,1
12864,1
12865,1
12867,1
12868,1
12870,1
12875,1
12876,1
12881,1
12883,1
12895,1
12897,1
12898,1
12899,1
12900,1
12901,1
12904,1
12907,1
12909,1
12910,1
12913,1
12916,1
12918,1
12924,1
12928,1
12937,1
12939,1
12942,1
12945,1
12947,1
12955,1
12959,1
12960,1
12964,1
12965,1
12966,1
12967,1
12969,1
12976,1
12980,1
12983,1
12984,1
12986,1
12987,1
12989,1
12991,1
12992,1
12996,1
12998,1
13002,1
13004,1
13006,1
13008,1
13013,1
13014,1
13015,1
13020,1
13021,1
13029,1
13034,1
13035,1
13039,1
13040,1
13043,1
13045,1
13046,1
13047,1
13048,1
13055,1
13062,1
13067,1
13068,1
13069,1
13071,1
13072,1
13075,1
13077,1
13078,1
13079,1
13081,1
13082,1
13083,1
13088,1
13090,1
13093,1
13095,1
13099,1
13101,1
13102,1
13103,1
13106,1
13109,1
13110,1
13113,1
13115,1
13117,1
13119,1
13121,1
13124,1
13126,1
13127,1
13128,1
13134,1
13137,1
13138,1
13145,1
13152,1
13157,1
13161,1
13162,1
13164,1
13165,1
13166,1
13167,1
13168,1
13170,1
13173,1
13174,1
13177,1
13179,1
13181,1
13182,1
13185,1
13186,1
13189,1
13190,1
13192,1
13193,1
13194,1
13195,1
13196,1
13200,1
13203,1
13205,1
13207,1
13208,1
13210,1
13211,1
13213,1
13214,1
13218,1
13224,1
13227,1
13228,1
13229,1
13230,1
13232,1
13234,1
13237,1
13239,1
13244,1
13248,1
13251,1
13252,1
13262,1
13263,1
13265,1
13269,1
13270,1
13277,1
13278,1
13281,1
13283,1
13285,1
13286,1
13288,1
13290,1
13292,1
13293,1
13296,1
13297,1
13302,1
13303,1
13305,1
13306,1
13310,1
13311,1
13316,1
13317,1
13318,1
13324,1
13325,1
13328,1
13329,1
13331,1
13333,1
13334,1
13338,1
13339,1
13341,1
13343,1
13346,1
13349,1
13355,1
13356,1
13359,1
13366,1
13367,1
13369,1
13370,1
13372,1
13377,1
13378,1
13381,1
13382,1
13383,1
13386,1
13387,1
13389,1
13390,1
13391,1
13395,1
13399,1
13405,1
13406,1
13410,1
13413,1
13414,1
13417,1
13421,1
13423,1
13427,1
13428,1
13431,1
13434,1
13435,1
13438,1
13441,1
13442,1
13443,1
13445,1
13447,1
13448,1
13449,1
13453,1
13454,1
13456,1
13457,1
13458,1
13461,1
13462,1
13463,1
13468,1
13472,1
13473,1
13474,1
13475,1
13482,1
13484,1
13491,1
13492,1
13494,1
13495,1
13498,1
13502,1
13505,1
13507,1
13508,1
13509,1
13521,1
13522,1
13523,1
13524,1
13525,1
13528,1
13530,1
13531,1
13532,1
13536,1
13538,1
13539,1
13541,1
13542,1
13544,1
13545,1
13546,1
13550,1
13551,1
13554,1
13555,1
13556,1
13560,1
13561,1
13562,1
13563,1
13564,1
13569,1
13570,1
13572,1
13573,1
13576,1
13579,1
13580,1
13581,1
13582,1
13583,1
13585,1
13586,1
13592,1
13596,1
13598,1
13599,1
13600,1
13611,1
13612,1
13613,1
13615,1
13616,1
13623,1
13624,1
13625,1
13628,1
13631,1
13632,1
13636,1
13645,1
13646,1
13649,1
13652,1
13656,1
13658,1
13659,1
13666,1
13667,1
13668,1
13670,1
13673,1
13674,1
13676,1
13682,1
13683,1
13687,1
13692,1
13694,1
13696,1
13698,1
13699,1
13701,1
13702,1
13703,1
13706,1
13714,1
13718,1
13721,1
13723,1
13724,1
13725,1
13729,1
13731,1
13735,1
13737,1
13738,1
13741,1
13745,1
13748,1
13751,1
13752,1
13754,1
13756,1
13761,1
13762,1
13765,1
13768,1
13769,1
13770,1
13773,1
13774,1
13776,1
13780,1
13781,1
13785,1
13788,1
13791,1
13795,1
13799,1
13801,1
13804,1
13809,1
13811,1
13812,1
13816,1
13821,1
13822,1
13826,1
13827,1
13828,1
13829,1
13836,1
13837,1
13842,1
13844,1
13847,1
13849,1
13853,1
13854,1
13860,1
13864,1
13868,1
13872,1
13873,1
13874,1
13875,1
13876,1
13879,1
13880,1
13882,1
13884,1
13887,1
13888,1
13897,1
13900,1
13901,1
13902,1
13904,1
13905,1
13906,1
13909,1
13910,1
13913,1
13914,1
13915,1
13917,1
13918,1
13919,1
13921,1
13923,1
13929,1
13940,1
13945,1
13949,1
13952,1
13953,1
13956,1
13957,1
13958,1
13961,1
13963,1
13964,1
13965,1
13966,1
13968,1
13969,1
13973,1
13974,1
13977,1
13978,1
13981,1
13983,1
13984,1
13986,1
13987,1
13988,1
13991,1
13992,1
13994,1
13996,1
13997,1
14001,1
14004,1
14007,1
14012,1
14013,1
14014,1
14015,1
14016,1
14018,1
14019,1
14025,1
14027,1
14031,1
14035,1
14036,1
14045,1
14046,1
14048,1
14049,1
14053,1
14057,1
14058,1
14059,1
14060,1
14062,1
14065,1
14066,1
14067,1
14070,1
14072,1
14077,1
14078,1
14079,1
14080,1
14081,1
14083,1
14084,1
14085,1
14087,1
14089,1
14091,1
14094,1
14096,1
14099,1
14100,1
14102,1
14105,1
14107,1
14109,1
14112,1
14113,1
14116,1
14118,1
14120,1
14123,1
14130,1
14136,1
14139,1
14141,1
14143,1
14145,1
14147,1
14149,1
14151,1
14153,1
14159,1
14160,1
14163,1
14165,1
14166,1
14167,1
14169,1
14170,1
14172,1
14173,1
14176,1
14178,1
14182,1
14186,1
14187,1
14189,1
14191,1
14198,1
14201,1
14202,1
14205,1
14209,1
14211,1
14214,1
14216,1
14220,1
14228,1
14230,1
14234,1
14235,1
14237,1
14238,1
14241,1
14245,1
14246,1
14247,1
14249,1
14250,1
14251,1
14253,1
14256,1
14260,1
14262,1
14266,1
14267,1
14268,1
14274,1
14275,1
14279,1
14280,1
14281,1
14284,1
14287,1
14292,1
14293,1
14296,1
14300,1
14301,1
14302,1
14304,1
14309,1
14310,1
14314,1
14317,1
14318,1
14321,1
14323,1
14324,1
14325,1
14327,1
14334,1
14335,1
14336,1
